time_seconds,targets_hit,total_targets,drone_x,drone_y,drone_z,drone_roll,drone_pitch,drone_yaw,target_x,target_y,target_z,target_yaw,distance_to_target,yaw_error,is_hitting
19.650,5,6,1.463,-2.422,2.143,0.002,-0.002,-0.490,1.500,-2.500,2.200,-0.500,0.103,0.010,1
19.700,5,6,1.456,-2.416,2.150,0.011,-0.001,-0.493,1.500,-2.500,2.200,-0.500,0.107,0.007,1
19.750,5,6,1.449,-2.409,2.146,0.001,0.005,-0.489,1.500,-2.500,2.200,-0.500,0.117,0.011,1
19.800,5,6,1.443,-2.403,2.136,0.002,0.006,-0.493,1.500,-2.500,2.200,-0.500,0.130,0.007,1
19.850,5,6,1.440,-2.398,2.145,-0.005,-0.004,-0.497,1.500,-2.500,2.200,-0.500,0.131,0.003,1
19.900,5,6,1.438,-2.393,2.151,0.007,-0.001,-0.499,1.500,-2.500,2.200,-0.500,0.133,0.001,1
19.950,5,6,1.438,-2.388,2.153,0.013,0.010,-0.498,1.500,-2.500,2.200,-0.500,0.136,0.002,1
20.000,5,6,1.440,-2.386,2.152,0.004,0.006,-0.498,1.500,-2.500,2.200,-0.500,0.137,0.002,1
20.050,6,7,1.435,-2.366,2.119,-1.615,-0.668,0.582,-1.500,2.000,1.400,0.800,5.310,0.218,0
20.100,6,7,1.209,-2.106,1.908,-0.800,0.652,0.904,-1.500,2.000,1.400,0.800,4.945,0.104,0
20.150,6,7,0.833,-1.609,1.682,0.452,1.083,1.293,-1.500,2.000,1.400,0.800,4.307,0.493,0
20.200,6,7,0.579,-0.807,1.506,-0.603,0.406,0.868,-1.500,2.000,1.400,0.800,3.495,0.068,0
20.250,6,7,0.312,0.179,1.450,-0.463,0.253,0.740,-1.500,2.000,1.400,0.800,2.569,0.060,0
20.300,6,7,0.078,1.295,1.506,0.067,0.664,0.915,-1.500,2.000,1.400,0.800,1.732,0.115,0
20.350,6,7,-0.095,2.454,1.460,0.027,0.221,1.105,-1.500,2.000,1.400,0.800,1.478,0.305,0
20.400,6,7,-0.182,3.621,1.447,0.378,-0.128,1.066,-1.500,2.000,1.400,0.800,2.089,0.266,0
20.450,6,7,-0.133,4.514,1.675,0.491,-0.703,0.842,-1.500,2.000,1.400,0.800,2.874,0.042,0
20.500,6,7,-0.116,4.808,2.072,0.182,-0.801,0.699,-1.500,2.000,1.400,0.800,3.202,0.101,0
20.550,6,7,-0.260,4.713,2.429,0.110,-0.605,0.891,-1.500,2.000,1.400,0.800,3.156,0.091,0
20.600,6,7,-0.452,4.533,2.543,-0.032,-0.485,0.981,-1.500,2.000,1.400,0.800,2.970,0.181,0
20.650,6,7,-0.707,4.265,2.475,-0.031,-0.315,1.040,-1.500,2.000,1.400,0.800,2.630,0.240,0
20.700,6,7,-1.014,3.945,2.251,-0.197,-0.128,1.090,-1.500,2.000,1.400,0.800,2.178,0.290,0
20.750,6,7,-1.381,3.596,1.966,-0.156,0.043,1.124,-1.500,2.000,1.400,0.800,1.698,0.324,0
20.800,6,7,-1.800,3.268,1.753,0.006,0.149,1.111,-1.500,2.000,1.400,0.800,1.350,0.311,0
20.850,6,7,-2.195,3.001,1.647,0.125,0.214,1.019,-1.500,2.000,1.400,0.800,1.243,0.219,0
20.900,6,7,-2.491,2.810,1.642,0.140,0.273,0.879,-1.500,2.000,1.400,0.800,1.303,0.079,0
20.950,6,7,-2.649,2.671,1.708,0.180,0.262,0.735,-1.500,2.000,1.400,0.800,1.366,0.065,0
21.000,6,7,-2.686,2.554,1.740,0.161,0.233,0.674,-1.500,2.000,1.400,0.800,1.352,0.126,0
21.050,6,7,-2.626,2.444,1.719,0.141,0.163,0.685,-1.500,2.000,1.400,0.800,1.251,0.115,0
21.100,6,7,-2.495,2.329,1.656,0.097,0.048,0.700,-1.500,2.000,1.400,0.800,1.079,0.100,0
21.150,6,7,-2.325,2.200,1.580,0.045,-0.006,0.711,-1.500,2.000,1.400,0.800,0.868,0.089,0
21.200,6,7,-2.145,2.058,1.497,-0.029,-0.019,0.714,-1.500,2.000,1.400,0.800,0.655,0.086,0
21.250,6,7,-1.975,1.916,1.438,-0.065,-0.007,0.711,-1.500,2.000,1.400,0.800,0.484,0.089,0
21.300,6,7,-1.828,1.791,1.392,-0.114,-0.002,0.715,-1.500,2.000,1.400,0.800,0.389,0.085,0
21.350,6,7,-1.711,1.700,1.354,-0.121,0.002,0.737,-1.500,2.000,1.400,0.800,0.370,0.063,0
21.400,6,7,-1.626,1.648,1.326,-0.096,0.032,0.755,-1.500,2.000,1.400,0.800,0.382,0.045,0
21.450,6,7,-1.562,1.637,1.334,-0.090,0.035,0.807,-1.500,2.000,1.400,0.800,0.375,0.007,0
21.500,6,7,-1.515,1.665,1.374,-0.082,0.025,0.853,-1.500,2.000,1.400,0.800,0.337,0.053,0
21.550,6,7,-1.483,1.726,1.439,-0.042,-0.005,0.869,-1.500,2.000,1.400,0.800,0.277,0.069,1
21.600,6,7,-1.460,1.798,1.494,0.041,-0.015,0.807,-1.500,2.000,1.400,0.800,0.226,0.007,1
21.650,6,7,-1.433,1.864,1.545,0.044,-0.037,0.783,-1.500,2.000,1.400,0.800,0.210,0.017,1
21.700,6,7,-1.406,1.908,1.568,0.007,-0.049,0.777,-1.500,2.000,1.400,0.800,0.214,0.023,1
21.750,6,7,-1.384,1.936,1.555,-0.009,-0.040,0.801,-1.500,2.000,1.400,0.800,0.203,0.001,1
21.800,6,7,-1.374,1.955,1.549,-0.010,-0.029,0.809,-1.500,2.000,1.400,0.800,0.201,0.009,1
21.850,6,7,-1.375,1.972,1.548,0.030,-0.023,0.827,-1.500,2.000,1.400,0.800,0.196,0.027,1
21.900,6,7,-1.382,1.987,1.531,-0.011,-0.010,0.825,-1.500,2.000,1.400,0.800,0.177,0.025,1
21.950,6,7,-1.396,2.002,1.542,-0.013,-0.039,0.827,-1.500,2.000,1.400,0.800,0.176,0.027,1
22.000,6,7,-1.417,2.009,1.522,-0.022,0.011,0.827,-1.500,2.000,1.400,0.800,0.148,0.027,1
22.050,6,7,-1.439,2.026,1.511,-0.027,0.010,0.859,-1.500,2.000,1.400,0.800,0.130,0.059,1
22.100,6,7,-1.461,2.046,1.517,0.019,-0.022,0.804,-1.500,2.000,1.400,0.800,0.132,0.004,1
22.150,6,7,-1.478,2.054,1.542,0.017,-0.027,0.797,-1.500,2.000,1.400,0.800,0.154,0.003,1
22.200,6,7,-1.491,2.056,1.553,-0.010,0.003,0.805,-1.500,2.000,1.400,0.800,0.163,0.005,1
22.250,6,7,-1.505,2.052,1.513,-0.019,0.012,0.809,-1.500,2.000,1.400,0.800,0.124,0.009,1
22.300,6,7,-1.518,2.055,1.481,-0.010,0.012,0.841,-1.500,2.000,1.400,0.800,0.100,0.041,1
22.350,6,7,-1.528,2.067,1.482,-0.001,0.006,0.855,-1.500,2.000,1.400,0.800,0.110,0.055,1
22.400,6,7,-1.534,2.083,1.508,0.094,-0.059,0.833,-1.500,2.000,1.400,0.800,0.140,0.033,1
22.450,6,7,-1.532,2.089,1.519,0.023,-0.015,0.818,-1.500,2.000,1.400,0.800,0.152,0.018,1
22.500,6,7,-1.526,2.082,1.511,0.034,-0.019,0.778,-1.500,2.000,1.400,0.800,0.140,0.022,1
22.550,6,7,-1.520,2.069,1.503,0.001,-0.012,0.793,-1.500,2.000,1.400,0.800,0.125,0.007,1
22.600,6,7,-1.517,2.046,1.512,-0.013,-0.043,0.796,-1.500,2.000,1.400,0.800,0.122,0.004,1
22.650,6,7,-1.520,2.024,1.481,-0.038,0.015,0.827,-1.500,2.000,1.400,0.800,0.087,0.027,1
22.700,6,7,-1.528,2.019,1.479,-0.002,0.017,0.838,-1.500,2.000,1.400,0.800,0.086,0.038,1
22.750,6,7,-1.533,2.025,1.508,0.018,-0.066,0.839,-1.500,2.000,1.400,0.800,0.116,0.039,1
22.800,6,7,-1.538,2.022,1.531,0.035,-0.044,0.800,-1.500,2.000,1.400,0.800,0.139,0.000,1
22.850,6,7,-1.538,2.019,1.508,-0.011,0.008,0.824,-1.500,2.000,1.400,0.800,0.116,0.024,1
22.900,6,7,-1.535,2.021,1.509,-0.007,0.000,0.806,-1.500,2.000,1.400,0.800,0.117,0.006,1
22.950,6,7,-1.530,2.015,1.515,-0.077,0.023,0.772,-1.500,2.000,1.400,0.800,0.120,0.028,1
23.000,6,7,-1.530,2.018,1.461,-0.019,0.011,0.811,-1.500,2.000,1.400,0.800,0.070,0.011,1
23.050,6,7,-1.531,2.030,1.413,-0.014,-0.007,0.837,-1.500,2.000,1.400,0.800,0.045,0.037,1
23.100,6,7,-1.529,2.049,1.393,0.031,0.008,0.822,-1.500,2.000,1.400,0.800,0.058,0.022,1
23.150,6,7,-1.515,2.064,1.408,0.027,-0.018,0.816,-1.500,2.000,1.400,0.800,0.066,0.016,1
23.200,6,7,-1.497,2.068,1.452,0.032,-0.092,0.815,-1.500,2.000,1.400,0.800,0.086,0.015,1
23.250,6,7,-1.487,2.058,1.437,0.006,-0.014,0.797,-1.500,2.000,1.400,0.800,0.070,0.003,1
23.300,6,7,-1.480,2.046,1.434,-0.003,-0.011,0.802,-1.500,2.000,1.400,0.800,0.061,0.002,1
23.350,6,7,-1.476,2.034,1.467,-0.007,-0.035,0.819,-1.500,2.000,1.400,0.800,0.079,0.019,1
23.400,6,7,-1.479,2.017,1.472,-0.019,0.005,0.787,-1.500,2.000,1.400,0.800,0.077,0.013,1
23.450,6,7,-1.487,2.006,1.452,-0.037,0.015,0.828,-1.500,2.000,1.400,0.800,0.054,0.028,1
23.500,6,7,-1.499,2.011,1.462,-0.007,0.014,0.845,-1.500,2.000,1.400,0.800,0.063,0.045,1
23.550,7,8,-1.508,2.026,1.494,0.613,-0.032,0.849,2.500,0.000,1.900,0.200,4.510,0.649,0
23.600,7,8,-1.323,1.826,1.428,-0.457,0.407,-0.294,2.500,0.000,1.900,0.200,4.263,0.494,0
23.650,7,8,-0.944,1.561,1.361,-0.241,0.742,-0.565,2.500,0.000,1.900,0.200,3.819,0.765,0
23.700,7,8,-0.299,1.334,1.442,-0.421,0.176,-0.520,2.500,0.000,1.900,0.200,3.134,0.720,0
23.750,7,8,0.531,1.242,1.670,-0.555,0.089,-0.446,2.500,0.000,1.900,0.200,2.339,0.646,0
23.800,7,8,1.375,1.173,1.668,-0.236,-0.196,-0.279,2.500,0.000,1.900,0.200,1.642,0.479,0
23.850,7,8,2.147,1.126,1.499,-0.040,-0.360,-0.145,2.500,0.000,1.900,0.200,1.246,0.345,0
23.900,7,8,2.715,1.102,1.485,0.089,-0.373,-0.112,2.500,0.000,1.900,0.200,1.197,0.312,0
23.950,7,8,3.082,1.060,1.565,0.123,-0.453,-0.035,2.500,0.000,1.900,0.200,1.255,0.235,0
24.000,7,8,3.243,0.972,1.697,0.129,-0.383,0.079,2.500,0.000,1.900,0.200,1.240,0.121,0
24.050,7,8,3.266,0.826,1.812,0.190,-0.216,0.209,2.500,0.000,1.900,0.200,1.130,0.009,0
24.100,7,8,3.218,0.623,1.858,-0.044,-0.214,0.283,2.500,0.000,1.900,0.200,0.952,0.083,0
24.150,7,8,3.124,0.386,1.849,0.043,-0.042,0.327,2.500,0.000,1.900,0.200,0.736,0.127,0
24.200,7,8,2.996,0.143,1.821,-0.051,0.025,0.364,2.500,0.000,1.900,0.200,0.522,0.164,0
24.250,7,8,2.854,-0.065,1.803,-0.181,0.015,0.369,2.500,0.000,1.900,0.200,0.373,0.169,0
24.300,7,8,2.715,-0.210,1.780,-0.169,0.121,0.337,2.500,0.000,1.900,0.200,0.324,0.137,0
24.350,7,8,2.597,-0.276,1.791,-0.132,0.094,0.301,2.500,0.000,1.900,0.200,0.312,0.101,0
24.400,7,8,2.504,-0.283,1.815,-0.073,0.074,0.260,2.500,0.000,1.900,0.200,0.296,0.060,1
24.450,7,8,2.433,-0.251,1.840,-0.040,0.058,0.230,2.500,0.000,1.900,0.200,0.267,0.030,1
24.500,7,8,2.381,-0.196,1.857,-0.014,0.051,0.202,2.500,0.000,1.900,0.200,0.233,0.002,1
24.550,7,8,2.347,-0.131,1.871,0.005,0.041,0.183,2.500,0.000,1.900,0.200,0.204,0.017,1
24.600,7,8,2.327,-0.066,1.876,0.019,0.029,0.171,2.500,0.000,1.900,0.200,0.186,0.029,1
24.650,7,8,2.321,-0.008,1.873,0.031,0.019,0.170,2.500,0.000,1.900,0.200,0.181,0.030,1
24.700,7,8,2.326,0.041,1.874,0.037,0.016,0.166,2.500,0.000,1.900,0.200,0.180,0.034,1
24.750,7,8,2.339,0.078,1.865,0.025,0.011,0.168,2.500,0.000,1.900,0.200,0.182,0.032,1
24.800,7,8,2.358,0.105,1.864,0.024,-0.002,0.175,2.500,0.000,1.900,0.200,0.180,0.025,1
24.850,7,8,2.382,0.120,1.860,0.008,-0.011,0.184,2.500,0.000,1.900,0.200,0.173,0.016,1
24.900,7,8,2.409,0.125,1.855,0.028,-0.008,0.189,2.500,0.000,1.900,0.200,0.161,0.011,1
24.950,7,8,2.436,0.122,1.861,0.034,0.013,0.202,2.500,0.000,1.900,0.200,0.143,0.002,1
25.000,7,8,2.462,0.111,1.856,-0.016,-0.011,0.207,2.500,0.000,1.900,0.200,0.125,0.007,1
25.050,7,8,2.487,0.098,1.848,-0.009,-0.033,0.213,2.500,0.000,1.900,0.200,0.112,0.013,1
25.100,7,8,2.506,0.084,1.849,0.010,-0.016,0.214,2.500,0.000,1.900,0.200,0.098,0.014,1
25.150,7,8,2.520,0.069,1.854,-0.019,-0.013,0.224,2.500,0.000,1.900,0.200,0.085,0.024,1
25.200,7,8,2.530,0.054,1.862,-0.021,-0.031,0.231,2.500,0.000,1.900,0.200,0.072,0.031,1
25.250,7,8,2.533,0.038,1.851,-0.020,-0.022,0.222,2.500,0.000,1.900,0.200,0.070,0.022,1
25.300,7,8,2.531,0.025,1.831,0.007,0.025,0.213,2.500,0.000,1.900,0.200,0.079,0.013,1
25.350,7,8,2.530,0.016,1.845,-0.034,-0.030,0.220,2.500,0.000,1.900,0.200,0.065,0.020,1
25.400,7,8,2.528,0.009,1.840,0.015,0.001,0.220,2.500,0.000,1.900,0.200,0.067,0.020,1
25.450,7,8,2.522,0.003,1.855,-0.029,-0.017,0.226,2.500,0.000,1.900,0.200,0.050,0.026,1
25.500,7,8,2.513,-0.003,1.844,-0.015,0.005,0.224,2.500,0.000,1.900,0.200,0.057,0.024,1
25.550,7,8,2.504,-0.004,1.853,-0.009,-0.002,0.219,2.500,0.000,1.900,0.200,0.047,0.019,1
25.600,7,8,2.495,-0.002,1.849,-0.007,-0.004,0.217,2.500,0.000,1.900,0.200,0.052,0.017,1
25.650,7,8,2.488,0.003,1.837,-0.015,-0.012,0.207,2.500,0.000,1.900,0.200,0.064,0.007,1
25.700,7,8,2.481,0.007,1.849,0.012,0.015,0.206,2.500,0.000,1.900,0.200,0.055,0.006,1
25.750,7,8,2.478,0.011,1.861,-0.013,-0.019,0.213,2.500,0.000,1.900,0.200,0.046,0.013,1
25.800,7,8,2.478,0.015,1.861,0.006,-0.004,0.214,2.500,0.000,1.900,0.200,0.047,0.014,1
25.850,7,8,2.478,0.018,1.853,-0.003,-0.013,0.206,2.500,0.000,1.900,0.200,0.055,0.006,1
25.900,7,8,2.479,0.019,1.857,0.004,-0.005,0.216,2.500,0.000,1.900,0.200,0.052,0.016,1
25.950,7,8,2.479,0.017,1.868,0.017,0.013,0.219,2.500,0.000,1.900,0.200,0.041,0.019,1
26.000,7,8,2.479,0.014,1.874,0.004,-0.007,0.222,2.500,0.000,1.900,0.200,0.036,0.022,1
26.050,7,8,2.480,0.012,1.869,-0.031,-0.008,0.221,2.500,0.000,1.900,0.200,0.039,0.021,1
26.100,7,8,2.484,0.013,1.873,-0.003,0.007,0.221,2.500,0.000,1.900,0.200,0.034,0.021,1
26.150,7,8,2.489,0.016,1.874,0.006,0.015,0.219,2.500,0.000,1.900,0.200,0.032,0.019,1
26.200,7,8,2.493,0.019,1.870,-0.008,-0.009,0.217,2.500,0.000,1.900,0.200,0.036,0.017,1
26.250,7,8,2.494,0.024,1.853,-0.016,-0.017,0.211,2.500,0.000,1.900,0.200,0.053,0.011,1
26.300,7,8,2.495,0.027,1.861,0.034,0.013,0.213,2.500,0.000,1.900,0.200,0.047,0.013,1
26.350,7,8,2.496,0.027,1.861,-0.007,-0.004,0.213,2.500,0.000,1.900,0.200,0.048,0.013,1
26.400,8,9,2.496,0.028,1.856,0.012,-0.010,0.215,-2.500,0.000,2.100,-0.800,5.002,1.015,0
26.450,8,9,2.348,0.045,1.932,0.496,-0.940,-0.263,-2.500,0.000,2.100,-0.800,4.852,0.537,0
26.500,8,9,1.754,0.103,2.045,0.191,-0.498,-0.874,-2.500,0.000,2.100,-0.800,4.256,0.074,0
26.550,8,9,0.803,0.245,2.220,0.240,-0.208,-1.105,-2.500,0.000,2.100,-0.800,3.314,0.305,0
26.600,8,9,-0.342,0.204,2.323,0.306,0.819,-1.163,-2.500,0.000,2.100,-0.800,2.179,0.363,0
26.650,8,9,-1.446,-0.141,2.226,0.107,0.609,-0.750,-2.500,0.000,2.100,-0.800,1.071,0.050,0
26.700,8,9,-2.348,-0.497,1.885,-0.410,0.567,-0.173,-2.500,0.000,2.100,-0.800,0.562,0.627,0
26.750,8,9,-2.865,-0.650,1.653,-0.686,0.273,-0.251,-2.500,0.000,2.100,-0.800,0.870,0.549,0
26.800,8,9,-3.126,-0.525,1.676,-0.178,0.232,-0.704,-2.500,0.000,2.100,-0.800,0.920,0.096,0
26.850,8,9,-3.225,-0.334,1.859,-0.260,0.061,-0.831,-2.500,0.000,2.100,-0.800,0.834,0.031,0
26.900,8,9,-3.242,-0.108,2.016,-0.201,0.079,-0.910,-2.500,0.000,2.100,-0.800,0.755,0.110,0
26.950,8,9,-3.205,0.129,2.110,-0.089,0.109,-0.893,-2.500,0.000,2.100,-0.800,0.716,0.093,0
27.000,8,9,-3.119,0.350,2.176,-0.031,0.113,-0.900,-2.500,0.000,2.100,-0.800,0.715,0.100,0
27.050,8,9,-2.996,0.535,2.213,0.038,0.161,-0.903,-2.500,0.000,2.100,-0.800,0.738,0.103,0
27.100,8,9,-2.847,0.662,2.233,0.049,0.162,-0.933,-2.500,0.000,2.100,-0.800,0.759,0.133,0
27.150,8,9,-2.681,0.728,2.241,0.076,0.132,-0.934,-2.500,0.000,2.100,-0.800,0.763,0.134,0
27.200,8,9,-2.516,0.737,2.223,0.117,0.080,-0.938,-2.500,0.000,2.100,-0.800,0.747,0.138,0
27.250,8,9,-2.371,0.695,2.193,0.154,0.025,-0.927,-2.500,0.000,2.100,-0.800,0.713,0.127,0
27.300,8,9,-2.266,0.609,2.153,0.143,0.003,-0.906,-2.500,0.000,2.100,-0.800,0.655,0.106,0
27.350,8,9,-2.203,0.487,2.118,0.109,-0.030,-0.880,-2.500,0.000,2.100,-0.800,0.571,0.080,0
27.400,8,9,-2.181,0.343,2.083,0.067,-0.027,-0.840,-2.500,0.000,2.100,-0.800,0.469,0.040,0
27.450,8,9,-2.184,0.193,2.044,0.021,-0.050,-0.808,-2.500,0.000,2.100,-0.800,0.374,0.008,0
27.500,8,9,-2.203,0.052,2.010,-0.040,-0.052,-0.783,-2.500,0.000,2.100,-0.800,0.315,0.017,0
27.550,8,9,-2.225,-0.064,1.994,-0.057,-0.074,-0.772,-2.500,0.000,2.100,-0.800,0.302,0.028,0
27.600,8,9,-2.248,-0.145,1.997,-0.066,-0.083,-0.771,-2.500,0.000,2.100,-0.800,0.308,0.029,0
27.650,8,9,-2.269,-0.190,1.995,-0.076,-0.056,-0.778,-2.500,0.000,2.100,-0.800,0.317,0.022,0
27.700,8,9,-2.284,-0.196,2.007,-0.073,-0.061,-0.788,-2.500,0.000,2.100,-0.800,0.306,0.012,0
27.750,8,9,-2.298,-0.166,2.029,-0.057,-0.055,-0.804,-2.500,0.000,2.100,-0.800,0.271,0.004,1
27.800,8,9,-2.309,-0.106,2.055,-0.052,-0.025,-0.817,-2.500,0.000,2.100,-0.800,0.223,0.017,1
27.850,8,9,-2.316,-0.027,2.068,-0.006,-0.018,-0.825,-2.500,0.000,2.100,-0.800,0.188,0.025,1
27.900,8,9,-2.322,0.057,2.061,-0.002,0.011,-0.834,-2.500,0.000,2.100,-0.800,0.191,0.034,1
27.950,8,9,-2.324,0.138,2.081,-0.006,0.021,-0.841,-2.500,0.000,2.100,-0.800,0.225,0.041,1
28.000,8,9,-2.319,0.209,2.095,0.020,0.036,-0.847,-2.500,0.000,2.100,-0.800,0.276,0.047,1
28.050,8,9,-2.309,0.261,2.092,0.049,0.039,-0.850,-2.500,0.000,2.100,-0.800,0.324,0.050,0
28.100,8,9,-2.299,0.290,2.088,0.039,0.046,-0.850,-2.500,0.000,2.100,-0.800,0.353,0.050,0
28.150,8,9,-2.288,0.294,2.091,0.036,0.054,-0.842,-2.500,0.000,2.100,-0.800,0.363,0.042,0
28.200,8,9,-2.275,0.276,2.088,0.032,0.011,-0.839,-2.500,0.000,2.100,-0.800,0.356,0.039,0
28.250,8,9,-2.265,0.241,2.079,0.025,0.014,-0.834,-2.500,0.000,2.100,-0.800,0.338,0.034,0
28.300,8,9,-2.260,0.196,2.065,0.011,-0.008,-0.831,-2.500,0.000,2.100,-0.800,0.312,0.031,0
28.350,8,9,-2.260,0.148,2.053,-0.000,-0.023,-0.827,-2.500,0.000,2.100,-0.800,0.286,0.027,1
28.400,8,9,-2.264,0.103,2.048,0.001,-0.014,-0.818,-2.500,0.000,2.100,-0.800,0.263,0.018,1
28.450,8,9,-2.270,0.064,2.043,-0.010,-0.006,-0.812,-2.500,0.000,2.100,-0.800,0.246,0.012,1
28.500,8,9,-2.275,0.034,2.037,-0.018,-0.036,-0.811,-2.500,0.000,2.100,-0.800,0.236,0.011,1
28.550,8,9,-2.281,0.018,2.040,-0.039,-0.012,-0.817,-2.500,0.000,2.100,-0.800,0.228,0.017,1
28.600,8,9,-2.286,0.015,2.045,-0.027,-0.022,-0.819,-2.500,0.000,2.100,-0.800,0.222,0.019,1
28.650,8,9,-2.289,0.025,2.050,-0.014,-0.020,-0.822,-2.500,0.000,2.100,-0.800,0.219,0.022,1
28.700,8,9,-2.290,0.043,2.056,-0.014,0.011,-0.817,-2.500,0.000,2.100,-0.800,0.219,0.017,1
28.750,8,9,-2.287,0.065,2.063,-0.011,-0.012,-0.823,-2.500,0.000,2.100,-0.800,0.226,0.023,1
28.800,8,9,-2.282,0.089,2.067,0.007,-0.003,-0.827,-2.500,0.000,2.100,-0.800,0.237,0.027,1
28.850,8,9,-2.278,0.113,2.070,0.015,0.005,-0.829,-2.500,0.000,2.100,-0.800,0.250,0.029,1
28.900,8,9,-2.275,0.134,2.075,0.013,0.013,-0.831,-2.500,0.000,2.100,-0.800,0.263,0.031,1
28.950,8,9,-2.271,0.151,2.074,0.024,0.008,-0.833,-2.500,0.000,2.100,-0.800,0.275,0.033,1
29.000,8,9,-2.268,0.161,2.075,0.023,0.017,-0.835,-2.500,0.000,2.100,-0.800,0.283,0.035,1
29.050,8,9,-2.267,0.165,2.075,-0.001,0.021,-0.836,-2.500,0.000,2.100,-0.800,0.287,0.036,1
29.100,8,9,-2.266,0.164,2.074,0.023,0.003,-0.832,-2.500,0.000,2.100,-0.800,0.286,0.032,1
29.150,8,9,-2.268,0.158,2.063,0.012,0.012,-0.830,-2.500,0.000,2.100,-0.800,0.283,0.030,1
29.200,8,9,-2.272,0.148,2.059,-0.001,0.014,-0.826,-2.500,0.000,2.100,-0.800,0.275,0.026,1
29.250,8,9,-2.275,0.135,2.059,0.013,-0.008,-0.820,-2.500,0.000,2.100,-0.800,0.265,0.020,1
29.300,8,9,-2.277,0.121,2.046,-0.005,-0.006,-0.820,-2.500,0.000,2.100,-0.800,0.259,0.020,1
29.350,8,9,-2.279,0.107,2.043,-0.001,0.009,-0.818,-2.500,0.000,2.100,-0.800,0.253,0.018,1
29.400,8,9,-2.278,0.093,2.042,-0.002,-0.020,-0.820,-2.500,0.000,2.100,-0.800,0.247,0.020,1
29.450,8,9,-2.279,0.082,2.044,0.002,-0.005,-0.821,-2.500,0.000,2.100,-0.800,0.242,0.021,1
29.500,8,9,-2.281,0.075,2.044,-0.014,-0.012,-0.822,-2.500,0.000,2.100,-0.800,0.238,0.022,1
29.550,8,9,-2.282,0.073,2.048,-0.016,-0.018,-0.826,-2.500,0.000,2.100,-0.800,0.235,0.026,1
29.600,8,9,-2.284,0.076,2.048,-0.013,-0.003,-0.820,-2.500,0.000,2.100,-0.800,0.235,0.020,1
29.650,8,9,-2.282,0.082,2.053,-0.007,-0.009,-0.826,-2.500,0.000,2.100,-0.800,0.237,0.026,1
29.700,8,9,-2.281,0.089,2.054,-0.009,-0.002,-0.828,-2.500,0.000,2.100,-0.800,0.241,0.028,1
29.750,8,9,-2.280,0.098,2.059,-0.003,0.017,-0.825,-2.500,0.000,2.100,-0.800,0.244,0.025,1
29.800,8,9,-2.280,0.105,2.060,0.009,0.008,-0.829,-2.500,0.000,2.100,-0.800,0.247,0.029,1
29.850,8,9,-2.280,0.112,2.061,-0.004,0.004,-0.831,-2.500,0.000,2.100,-0.800,0.250,0.031,1
29.900,8,9,-2.280,0.119,2.062,0.007,0.014,-0.833,-2.500,0.000,2.100,-0.800,0.253,0.033,1
29.950,8,9,-2.279,0.125,2.060,0.013,0.002,-0.832,-2.500,0.000,2.100,-0.800,0.257,0.032,1
